yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
Cambon_almgene_1839_ex1,e825e6cf-6d71-45de-ad17-5a5488dca00f,/tmp/tmpyr6_ad0f/Cambon_almgene_1839_ex1.xml,"{""uuid"": ""e825e6cf-6d71-45de-ad17-5a5488dca00f"", ""resourceLineage"": [""23d76d20-68a4-4f4f-9b5f-d5bd2fbf0cf8""]}"
Cambon_almgene_1840,a070d972-caa8-41f7-a296-a8df4459d02c,/tmp/tmpyr6_ad0f/Cambon_almgene_1840.xml,"{""uuid"": ""a070d972-caa8-41f7-a296-a8df4459d02c"", ""associatedResource"": [{""value"": ""aeff182f-72b6-44bd-880b-9d28e4b2792b"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
Cambon_almgene_1840_ex1,05b75653-ee0b-40fe-83f4-c86907605828,/tmp/tmpyr6_ad0f/Cambon_almgene_1840_ex1.xml,"{""uuid"": ""05b75653-ee0b-40fe-83f4-c86907605828"", ""resourceLineage"": [""a070d972-caa8-41f7-a296-a8df4459d02c""]}"
Cambon_almgene_1841,98ba200d-6b79-40a2-a944-f281aab16c9b,/tmp/tmpyr6_ad0f/Cambon_almgene_1841.xml,"{""uuid"": ""98ba200d-6b79-40a2-a944-f281aab16c9b"", ""associatedResource"": [{""value"": ""aeff182f-72b6-44bd-880b-9d28e4b2792b"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
Cambon_almgene_1841_ex1,b8885e61-6e91-47e9-9d3c-bae999bfb5c7,/tmp/tmpyr6_ad0f/Cambon_almgene_1841_ex1.xml,"{""uuid"": ""b8885e61-6e91-47e9-9d3c-bae999bfb5c7"", ""resourceLineage"": [""98ba200d-6b79-40a2-a944-f281aab16c9b""]}"
Deflandre_1828,c0037c29-4e63-4a2f-9135-9570309d7698,/tmp/tmpyr6_ad0f/Deflandre_1828.xml,"{""uuid"": ""c0037c29-4e63-4a2f-9135-9570309d7698"", ""associatedResource"": [{""value"": ""21a75b8b-ba3d-457d-9de7-d904e120ebfa"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
Deflandre_1828_ex1,7961363c-7688-4868-af34-e34f1f2fc03a,/tmp/tmpyr6_ad0f/Deflandre_1828_ex1.xml,"{""uuid"": ""7961363c-7688-4868-af34-e34f1f2fc03a"", ""resourceLineage"": [""c0037c29-4e63-4a2f-9135-9570309d7698""]}"
Deflandre_1829,493661d6-713a-4b89-8767-008f038aa0fe,/tmp/tmpyr6_ad0f/Deflandre_1829.xml,"{""uuid"": ""493661d6-713a-4b89-8767-008f038aa0fe"", ""associatedResource"": [{""value"": ""21a75b8b-ba3d-457d-9de7-d904e120ebfa"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
Deflandre_1829_ex1,ad9a05bd-f16e-4ded-af6f-6e4bd14c20d3,/tmp/tmpyr6_ad0f/Deflandre_1829_ex1.xml,"{""uuid"": ""ad9a05bd-f16e-4ded-af6f-6e4bd14c20d3"", ""resourceLineage"": [""493661d6-713a-4b89-8767-008f038aa0fe""]}"
Deflandre_notables_1829,34c09395-23c9-4aac-ba63-861385b60dc7,/tmp/tmpyr6_ad0f/Deflandre_notables_1829.xml,"{""uuid"": ""34c09395-23c9-4aac-ba63-861385b60dc7"", ""associatedResource"": [{""value"": ""70b67a8a-32dc-4da5-b656-b81eaa8ed865"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
Deflandre_notables_1829_ex1,b1eeae46-8da9-4619-bd95-303e2d31ca45,/tmp/tmpyr6_ad0f/Deflandre_notables_1829_ex1.xml,"{""uuid"": ""b1eeae46-8da9-4619-bd95-303e2d31ca45"", ""resourceLineage"": [""34c09395-23c9-4aac-ba63-861385b60dc7""]}"
Dic_poche_adresses_1878,0d1909d7-292e-4d83-a78c-c91c4a149468,/tmp/tmpyr6_ad0f/Dic_poche_adresses_1878.xml,"{""uuid"": ""0d1909d7-292e-4d83-a78c-c91c4a149468"", ""associatedResource"": [{""value"": ""0fb16529-86b4-44c3-8752-db0d31b63803"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
Dic_poche_adresses_1878_ex1,ec3f9df4-9c61-4b9a-95f9-99ce59bc5aa5,/tmp/tmpyr6_ad0f/Dic_poche_adresses_1878_ex1.xml,"{""uuid"": ""ec3f9df4-9c61-4b9a-95f9-99ce59bc5aa5"", ""resourceLineage"": [""0d1909d7-292e-4d83-a78c-c91c4a149468""]}"
DidotBottin_1857,ab251d6a-5d6a-4d20-862f-f01d2b2f8a75,/tmp/tmpyr6_ad0f/DidotBottin_1857.xml,"{""uuid"": ""ab251d6a-5d6a-4d20-862f-f01d2b2f8a75"", ""associatedResource"": [{""value"": ""02857ad8-cfb3-436c-843e-644202bff256"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1857_ex1,6b15da01-2ebc-4a87-8326-90f72d0c77e8,/tmp/tmpyr6_ad0f/DidotBottin_1857_ex1.xml,"{""uuid"": ""6b15da01-2ebc-4a87-8326-90f72d0c77e8"", ""resourceLineage"": [""ab251d6a-5d6a-4d20-862f-f01d2b2f8a75""]}"
DidotBottin_1858,669294b0-f9a9-4c91-90bf-2b3526d2d0c0,/tmp/tmpyr6_ad0f/DidotBottin_1858.xml,"{""uuid"": ""669294b0-f9a9-4c91-90bf-2b3526d2d0c0"", ""associatedResource"": [{""value"": ""02857ad8-cfb3-436c-843e-644202bff256"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1858_ex1,b3ebbf45-db15-4e20-afb3-3f135f3feb08,/tmp/tmpyr6_ad0f/DidotBottin_1858_ex1.xml,"{""uuid"": ""b3ebbf45-db15-4e20-afb3-3f135f3feb08"", ""resourceLineage"": [""669294b0-f9a9-4c91-90bf-2b3526d2d0c0""]}"
DidotBottin_1859,9c539630-ed68-4b49-a962-301ae3d2bf72,/tmp/tmpyr6_ad0f/DidotBottin_1859.xml,"{""uuid"": ""9c539630-ed68-4b49-a962-301ae3d2bf72"", ""associatedResource"": [{""value"": ""02857ad8-cfb3-436c-843e-644202bff256"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1859_ex1,ae62dbc5-49fc-4e22-8292-d33e8d9328fd,/tmp/tmpyr6_ad0f/DidotBottin_1859_ex1.xml,"{""uuid"": ""ae62dbc5-49fc-4e22-8292-d33e8d9328fd"", ""resourceLineage"": [""9c539630-ed68-4b49-a962-301ae3d2bf72""]}"
DidotBottin_1860,16525501-6f7e-4088-8277-adefe572f23c,/tmp/tmpyr6_ad0f/DidotBottin_1860.xml,"{""uuid"": ""16525501-6f7e-4088-8277-adefe572f23c"", ""associatedResource"": [{""value"": ""6722940b-c3d4-4508-bc76-85b9e60cea1d"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1860_ex1,2095ba9f-4037-40f9-b331-3d810a452794,/tmp/tmpyr6_ad0f/DidotBottin_1860_ex1.xml,"{""uuid"": ""2095ba9f-4037-40f9-b331-3d810a452794"", ""resourceLineage"": [""16525501-6f7e-4088-8277-adefe572f23c""]}"
DidotBottin_1861,1042e9f3-6ce7-453d-9bfc-eaf269125c47,/tmp/tmpyr6_ad0f/DidotBottin_1861.xml,"{""uuid"": ""1042e9f3-6ce7-453d-9bfc-eaf269125c47"", ""associatedResource"": [{""value"": ""6722940b-c3d4-4508-bc76-85b9e60cea1d"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
