yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
12148_btv1b53243704g_canvas_f39,c730c6e7-ae4f-4a98-b6e6-d3536565184b,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f39.xml,"{""uuid"": ""c730c6e7-ae4f-4a98-b6e6-d3536565184b""}"
12148_btv1b53243704g_canvas_f40,1b4c41c8-cc96-4233-a13d-e8fcf3937b60,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f40.xml,"{""uuid"": ""1b4c41c8-cc96-4233-a13d-e8fcf3937b60""}"
12148_btv1b53243704g_canvas_f41,4f54ff2d-6ab7-4c49-8d38-7aa1e9beff6e,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f41.xml,"{""uuid"": ""4f54ff2d-6ab7-4c49-8d38-7aa1e9beff6e""}"
12148_btv1b53243704g_canvas_f42,cc265f95-fa06-452c-8814-b37d6a94ff04,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f42.xml,"{""uuid"": ""cc265f95-fa06-452c-8814-b37d6a94ff04""}"
12148_btv1b53243704g_canvas_f43,70fd05bc-a951-4d8f-a4d1-46ab236e313e,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f43.xml,"{""uuid"": ""70fd05bc-a951-4d8f-a4d1-46ab236e313e""}"
12148_btv1b53243704g_canvas_f44,70cc543a-7874-439b-8e0c-ba1c7190db99,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f44.xml,"{""uuid"": ""70cc543a-7874-439b-8e0c-ba1c7190db99""}"
12148_btv1b53243704g_canvas_f45,9cf95bf9-7e98-424e-b650-e12ede56cadc,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f45.xml,"{""uuid"": ""9cf95bf9-7e98-424e-b650-e12ede56cadc""}"
12148_btv1b53243704g_canvas_f46,3a9ad9f8-837d-47b6-a9e6-6fdb2a1b7c32,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f46.xml,"{""uuid"": ""3a9ad9f8-837d-47b6-a9e6-6fdb2a1b7c32""}"
12148_btv1b53243704g_canvas_f47,8695335f-b27d-48ba-9eb8-5fb099eaaad4,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f47.xml,"{""uuid"": ""8695335f-b27d-48ba-9eb8-5fb099eaaad4""}"
12148_btv1b53243704g_canvas_f48,c42d3929-79a2-40a0-9315-d0f6742847ec,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f48.xml,"{""uuid"": ""c42d3929-79a2-40a0-9315-d0f6742847ec""}"
