yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
AtlasVerniquetBnF_26,5754d06b-8f38-5ed1-92e8-9bcf67802c1d,/tmp/tmprwbwzn30/AtlasVerniquetBnF_26.xml,"{""uuid"": ""5754d06b-8f38-5ed1-92e8-9bcf67802c1d"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""4cf26d7f-a075-5315-b696-5f99b797c59a""]}"
AtlasVerniquetBnF_27,fbd5cf0d-b68a-5399-872b-08ee5665a777,/tmp/tmprwbwzn30/AtlasVerniquetBnF_27.xml,"{""uuid"": ""fbd5cf0d-b68a-5399-872b-08ee5665a777"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""012c8ee0-1772-53ec-950e-0d0ff0c2d1c0""]}"
AtlasVerniquetBnF_28,5725b0c7-abec-5a37-ab68-2ac31f9e99bd,/tmp/tmprwbwzn30/AtlasVerniquetBnF_28.xml,"{""uuid"": ""5725b0c7-abec-5a37-ab68-2ac31f9e99bd"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""d2287433-c50f-5ebd-912f-0b531e396a6d""]}"
AtlasVerniquetBnF_29,3eb53cbd-d7c8-5dc2-926f-54f6f26ce109,/tmp/tmprwbwzn30/AtlasVerniquetBnF_29.xml,"{""uuid"": ""3eb53cbd-d7c8-5dc2-926f-54f6f26ce109"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""4389c14c-34b0-521c-94aa-19c7a4679458""]}"
AtlasVerniquetBnF_30,5c83918a-c3f7-5205-b320-3d214a022741,/tmp/tmprwbwzn30/AtlasVerniquetBnF_30.xml,"{""uuid"": ""5c83918a-c3f7-5205-b320-3d214a022741"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""228a3109-b93c-5028-991e-d021211b3a2d""]}"
AtlasVerniquetBnF_31,29c2f15c-16c9-51bf-bd3e-c3a80487894c,/tmp/tmprwbwzn30/AtlasVerniquetBnF_31.xml,"{""uuid"": ""29c2f15c-16c9-51bf-bd3e-c3a80487894c"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""cd1439ee-ed23-5bb4-b0e6-31d40de3b03a""]}"
AtlasVerniquetBnF_32,8378fa43-03ec-5d45-94f3-b84c03725433,/tmp/tmprwbwzn30/AtlasVerniquetBnF_32.xml,"{""uuid"": ""8378fa43-03ec-5d45-94f3-b84c03725433"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""dc056e01-61df-5638-904f-a3b173757e2b""]}"
AtlasVerniquetBnF_33,eee4523d-5a3e-5f1c-ac45-67a175003123,/tmp/tmprwbwzn30/AtlasVerniquetBnF_33.xml,"{""uuid"": ""eee4523d-5a3e-5f1c-ac45-67a175003123"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""98ba741a-c41b-5c93-9e38-7adbed6f8687""]}"
AtlasVerniquetBnF_34,a9f7fd31-11e9-5b10-9523-f463c9f3abd6,/tmp/tmprwbwzn30/AtlasVerniquetBnF_34.xml,"{""uuid"": ""a9f7fd31-11e9-5b10-9523-f463c9f3abd6"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""0bc71a0a-723b-5b62-9e78-4f7ac25e22db""]}"
AtlasVerniquetBnF_35,e2ed434c-4910-5e3b-8398-cef27472a701,/tmp/tmprwbwzn30/AtlasVerniquetBnF_35.xml,"{""uuid"": ""e2ed434c-4910-5e3b-8398-cef27472a701"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""633525f7-83a2-5331-9a6e-763214c77663""]}"
AtlasVerniquetBnF_36,eb949504-8d56-581e-b1ac-cac9624beec9,/tmp/tmprwbwzn30/AtlasVerniquetBnF_36.xml,"{""uuid"": ""eb949504-8d56-581e-b1ac-cac9624beec9"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""35c1f9f0-7b2d-5577-9dc9-2d3163aae655""]}"
AtlasVerniquetBnF_37,df4b8088-e065-518e-8805-99ede2d58b42,/tmp/tmprwbwzn30/AtlasVerniquetBnF_37.xml,"{""uuid"": ""df4b8088-e065-518e-8805-99ede2d58b42"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""3c11d671-fc58-576f-9708-de3d013dbc27""]}"
AtlasVerniquetBnF_38,6698b33a-02d8-56a5-a449-4d06ecc5ea61,/tmp/tmprwbwzn30/AtlasVerniquetBnF_38.xml,"{""uuid"": ""6698b33a-02d8-56a5-a449-4d06ecc5ea61"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""dcd74062-f930-578d-8b94-1c996a5c2d2b""]}"
AtlasVerniquetBnF_39,e97e096e-622a-538f-93f4-f5af0bf02d01,/tmp/tmprwbwzn30/AtlasVerniquetBnF_39.xml,"{""uuid"": ""e97e096e-622a-538f-93f4-f5af0bf02d01"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""cfe85fd2-e649-5b0b-9ec2-30872b61a3a7""]}"
AtlasVerniquetBnF_40,666b6ad0-d08c-5a0f-b78c-bcbfb2782337,/tmp/tmprwbwzn30/AtlasVerniquetBnF_40.xml,"{""uuid"": ""666b6ad0-d08c-5a0f-b78c-bcbfb2782337"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""ef2b3595-e744-5673-a28b-f14dec88b919""]}"
AtlasVerniquetBnF_41,01c1c53f-0e3e-5c67-9084-ab464fdd8abd,/tmp/tmprwbwzn30/AtlasVerniquetBnF_41.xml,"{""uuid"": ""01c1c53f-0e3e-5c67-9084-ab464fdd8abd"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""35d60c6a-574a-5338-a2dd-a0b3bd277c22""]}"
AtlasVerniquetBnF_42,e7e21fb8-8dc2-5a88-ba4d-1d67aea29d84,/tmp/tmprwbwzn30/AtlasVerniquetBnF_42.xml,"{""uuid"": ""e7e21fb8-8dc2-5a88-ba4d-1d67aea29d84"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""241d558b-0f0b-5b8a-85c7-09efa08713f1""]}"
AtlasVerniquetBnF_43,8a9b3bc1-098f-54ee-aa71-b7d0a3120037,/tmp/tmprwbwzn30/AtlasVerniquetBnF_43.xml,"{""uuid"": ""8a9b3bc1-098f-54ee-aa71-b7d0a3120037"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""9542bf76-4109-5e8a-b7ed-fabe2cffb689""]}"
